split,channel,uav_id,flight_cycle,RUL,value,previous_value,next_value,direction,lower_bound,upper_bound,distance_beyond_bound_iqr,extreme_run_length,isolated_spike,cooccurring_channel_count,cooccurring_channels,change_from_previous,change_to_next
test,telemetry_04,UAV_0101,98,,-125.55620624564462,-125.87101026067972,-125.87243259961178,high,-126.04453561039314,-125.74584443465695,4.444280350145725,1,True,2,telemetry_04;telemetry_24,0.3148040150351079,-0.31622635396716703
train,telemetry_18,UAV_0035,100,131.0,-101.67586139152274,-101.83006896676338,-101.6820701648687,high,-104.11567401762231,-102.27658121885537,2.2864745020739217,231,False,2,telemetry_01;telemetry_18,0.15420757524063333,-0.006208773345960594
train,telemetry_18,UAV_0035,101,130.0,-101.6820701648687,-101.67586139152274,-101.60206893866744,high,-104.11567401762231,-102.27658121885537,2.2628425170806334,231,False,2,telemetry_01;telemetry_18,-0.006208773345960594,0.08000122620126149
train,telemetry_18,UAV_0035,102,129.0,-101.60206893866744,-101.6820701648687,-101.662596259639,high,-104.11567401762231,-102.27658121885537,2.567345141300738,231,False,2,telemetry_01;telemetry_18,0.08000122620126149,-0.060527320971559107
train,telemetry_18,UAV_0035,103,128.0,-101.662596259639,-101.60206893866744,-101.7527412137693,high,-104.11567401762231,-102.27658121885537,2.3369645715518996,231,False,2,telemetry_01;telemetry_18,-0.060527320971559107,-0.09014495413029522
train,telemetry_18,UAV_0035,104,127.0,-101.7527412137693,-101.662596259639,-101.75234913538551,high,-104.11567401762231,-102.27658121885537,1.993852641944463,231,False,2,telemetry_01;telemetry_18,-0.09014495413029522,0.00039207838378274573
train,telemetry_18,UAV_0035,105,126.0,-101.75234913538551,-101.7527412137693,-101.7881807911645,high,-104.11567401762231,-102.27658121885537,1.9953449802801466,231,False,2,telemetry_01;telemetry_18,0.00039207838378274573,-0.035831655778991944
train,telemetry_18,UAV_0035,106,125.0,-101.7881807911645,-101.75234913538551,-101.68330249735372,high,-104.11567401762231,-102.27658121885537,1.858961655512026,231,False,2,telemetry_01;telemetry_18,-0.035831655778991944,0.10487829381078484
train,telemetry_18,UAV_0035,107,124.0,-101.68330249735372,-101.7881807911645,-101.5649188655612,high,-104.11567401762231,-102.27658121885537,2.2581519830298755,231,False,2,telemetry_01;telemetry_18,0.10487829381078484,0.11838363179252553
train,telemetry_18,UAV_0035,108,123.0,-101.5649188655612,-101.68330249735372,-101.56307671532606,high,-104.11567401762231,-102.27658121885537,2.708746658352017,231,False,2,telemetry_01;telemetry_18,0.11838363179252553,0.0018421502351344543
train,telemetry_18,UAV_0035,109,122.0,-101.56307671532606,-101.5649188655612,-101.70215429904684,high,-104.11567401762231,-102.27658121885537,2.7157582956411126,231,False,2,telemetry_01;telemetry_18,0.0018421502351344543,-0.13907758372077694
train,telemetry_18,UAV_0035,110,121.0,-101.70215429904684,-101.56307671532606,-101.56199693639772,high,-104.11567401762231,-102.27658121885537,2.1863977942579464,231,False,2,telemetry_01;telemetry_18,-0.13907758372077694,0.14015736264911993
train,telemetry_18,UAV_0035,111,120.0,-101.56199693639772,-101.70215429904684,-101.66541812289114,high,-104.11567401762231,-102.27658121885537,2.7198681766125725,231,False,2,telemetry_01;telemetry_18,0.14015736264911993,-0.10342118649342069
train,telemetry_18,UAV_0035,112,119.0,-101.66541812289114,-101.56199693639772,-101.751916907281,high,-104.11567401762231,-102.27658121885537,2.3262239266109783,231,False,2,telemetry_01;telemetry_18,-0.10342118649342069,-0.08649878438986036
train,telemetry_18,UAV_0035,113,118.0,-101.751916907281,-101.66541812289114,-101.69028360970854,high,-104.11567401762231,-102.27658121885537,1.9969901374650545,231,False,2,telemetry_01;telemetry_18,-0.08649878438986036,0.06163329757245606
train,telemetry_18,UAV_0035,114,117.0,-101.69028360970854,-101.751916907281,-101.61549221060204,high,-104.11567401762231,-102.27658121885537,2.2315803024074956,231,False,2,telemetry_01;telemetry_18,0.06163329757245606,0.0747913991065019
train,telemetry_18,UAV_0035,115,116.0,-101.61549221060204,-101.69028360970854,-101.5039401858524,high,-104.11567401762231,-102.27658121885537,2.5162531552926417,231,False,2,telemetry_01;telemetry_18,0.0747913991065019,0.11155202474964199
train,telemetry_18,UAV_0035,116,115.0,-101.5039401858524,-101.61549221060204,-101.44505655412144,high,-104.11567401762231,-102.27658121885537,2.94084520076802,231,False,2,telemetry_01;telemetry_18,0.11155202474964199,0.058883631730964225
train,telemetry_18,UAV_0035,117,114.0,-101.44505655412144,-101.5039401858524,-101.6073485654486,high,-104.11567401762231,-102.27658121885537,3.1649695203200885,231,False,2,telemetry_01;telemetry_18,0.058883631730964225,-0.16229201132716753
train,telemetry_18,UAV_0035,118,113.0,-101.6073485654486,-101.44505655412144,-101.4911222328254,high,-104.11567401762231,-102.27658121885537,2.547249696691907,231,False,2,telemetry_01;telemetry_18,-0.16229201132716753,0.11622633262319937
train,telemetry_18,UAV_0035,119,112.0,-101.4911222328254,-101.6073485654486,-101.60258201282672,high,-104.11567401762231,-102.27658121885537,2.9896332071422123,231,False,2,telemetry_01;telemetry_18,0.11622633262319937,-0.11145978000131151
train,telemetry_18,UAV_0035,120,111.0,-101.60258201282672,-101.4911222328254,-101.66499305463518,high,-104.11567401762231,-102.27658121885537,2.5653922658844928,231,False,2,telemetry_01;telemetry_18,-0.11145978000131151,-0.0624110418084598
train,telemetry_18,UAV_0035,121,110.0,-101.66499305463518,-101.60258201282672,-101.50542233114489,high,-104.11567401762231,-102.27658121885537,2.3278418318051837,231,False,2,telemetry_01;telemetry_18,-0.0624110418084598,0.15957072349029033
train,telemetry_18,UAV_0035,122,109.0,-101.50542233114489,-101.66499305463518,-101.63479509600909,high,-104.11567401762231,-102.27658121885537,2.935203823098361,231,False,2,telemetry_01;telemetry_18,0.15957072349029033,-0.12937276486420046
train,telemetry_18,UAV_0035,123,108.0,-101.63479509600909,-101.50542233114489,-101.598919477245,high,-104.11567401762231,-102.27658121885537,2.4427820406540013,231,False,2,telemetry_01;telemetry_18,-0.12937276486420046,0.03587561876408074
train,telemetry_18,UAV_0035,124,107.0,-101.598919477245,-101.63479509600909,-101.54430521436964,high,-104.11567401762231,-102.27658121885537,2.579332698411424,231,False,2,telemetry_01;telemetry_18,0.03587561876408074,0.05461426287536142
train,telemetry_18,UAV_0035,125,106.0,-101.54430521436964,-101.598919477245,-101.56039859535116,high,-104.11567401762231,-102.27658121885537,2.787206841784641,231,False,2,telemetry_01;telemetry_18,0.05461426287536142,-0.016093380981516248
train,telemetry_18,UAV_0035,126,105.0,-101.56039859535116,-101.54430521436964,-101.50700537259324,high,-104.11567401762231,-102.27658121885537,2.7259518214038616,231,False,2,telemetry_01;telemetry_18,-0.016093380981516248,0.05339322275791858
train,telemetry_18,UAV_0035,127,104.0,-101.50700537259324,-101.56039859535116,-101.6182386365392,high,-104.11567401762231,-102.27658121885537,2.929178412012025,231,False,6,telemetry_01;telemetry_04;telemetry_10;telemetry_11;telemetry_18;telemetry_24,0.05339322275791858,-0.11123326394596234
train,telemetry_18,UAV_0035,128,103.0,-101.6182386365392,-101.50700537259324,-101.60298486474092,high,-104.11567401762231,-102.27658121885537,2.505799641705389,231,False,2,telemetry_01;telemetry_18,-0.11123326394596234,0.015253771798285243
train,telemetry_18,UAV_0035,129,102.0,-101.60298486474092,-101.6182386365392,-101.61217748378216,high,-104.11567401762231,-102.27658121885537,2.563858921073775,231,False,2,telemetry_01;telemetry_18,0.015253771798285243,-0.009192619041243688
train,telemetry_18,UAV_0035,130,101.0,-101.61217748378216,-101.60298486474092,-101.4312997181742,high,-104.11567401762231,-102.27658121885537,2.5288697496019226,231,False,2,telemetry_01;telemetry_18,-0.009192619041243688,0.18087776560795987
train,telemetry_18,UAV_0035,131,100.0,-101.4312997181742,-101.61217748378216,-101.462788257821,high,-104.11567401762231,-102.27658121885537,3.217331125832982,231,False,2,telemetry_01;telemetry_18,0.18087776560795987,-0.03148853964680143
train,telemetry_18,UAV_0035,132,99.0,-101.462788257821,-101.4312997181742,-101.46856573997198,high,-104.11567401762231,-102.27658121885537,3.0974786759319244,231,False,2,telemetry_01;telemetry_18,-0.03148853964680143,-0.005777482150975288
train,telemetry_18,UAV_0035,133,98.0,-101.46856573997198,-101.462788257821,-101.53017537345528,high,-104.11567401762231,-102.27658121885537,3.075488282035574,231,False,2,telemetry_01;telemetry_18,-0.005777482150975288,-0.061609633483300286
train,telemetry_18,UAV_0035,134,97.0,-101.53017537345528,-101.46856573997198,-101.50229927713966,high,-104.11567401762231,-102.27658121885537,2.840988187928167,231,False,2,telemetry_01;telemetry_18,-0.061609633483300286,0.027876096315623045
train,telemetry_18,UAV_0035,135,96.0,-101.50229927713966,-101.53017537345528,-101.37493224510374,high,-104.11567401762231,-102.27658121885537,2.9470908676516654,231,False,2,telemetry_01;telemetry_18,0.027876096315623045,0.12736703203592015
train,telemetry_18,UAV_0035,136,95.0,-101.37493224510374,-101.50229927713966,-101.58298852383436,high,-104.11567401762231,-102.27658121885537,3.431878380739212,231,False,2,telemetry_01;telemetry_18,0.12736703203592015,-0.2080562787306235
train,telemetry_18,UAV_0035,137,94.0,-101.58298852383436,-101.37493224510374,-101.49248241596678,high,-104.11567401762231,-102.27658121885537,2.6399694829985245,231,False,2,telemetry_01;telemetry_18,-0.2080562787306235,0.09050610786758284
train,telemetry_18,UAV_0035,138,93.0,-101.49248241596678,-101.58298852383436,-101.4464274933804,high,-104.11567401762231,-102.27658121885537,2.984456044795652,231,False,2,telemetry_01;telemetry_18,0.09050610786758284,0.046054922586378666
train,telemetry_18,UAV_0035,139,92.0,-101.4464274933804,-101.49248241596678,-101.5771687626241,high,-104.11567401762231,-102.27658121885537,3.1597514177756345,231,False,2,telemetry_01;telemetry_18,0.046054922586378666,-0.13074126924369978
train,telemetry_18,UAV_0035,140,91.0,-101.5771687626241,-101.4464274933804,-101.51541870368052,high,-104.11567401762231,-102.27658121885537,2.662120800484595,231,False,2,telemetry_01;telemetry_18,-0.13074126924369978,0.06175005894357355
train,telemetry_18,UAV_0035,141,90.0,-101.51541870368052,-101.5771687626241,-101.552852936389,high,-104.11567401762231,-102.27658121885537,2.897155385414092,231,False,2,telemetry_01;telemetry_18,0.06175005894357355,-0.037434232708477566
train,telemetry_18,UAV_0035,142,89.0,-101.552852936389,-101.51541870368052,-101.68804236268312,high,-104.11567401762231,-102.27658121885537,2.7546722931334666,231,False,2,telemetry_01;telemetry_18,-0.037434232708477566,-0.13518942629411868
train,telemetry_18,UAV_0035,143,88.0,-101.68804236268312,-101.552852936389,-101.60006527718411,high,-104.11567401762231,-102.27658121885537,2.2401109916628097,231,False,2,telemetry_01;telemetry_18,-0.13518942629411868,0.08797708549900563
train,telemetry_18,UAV_0035,144,87.0,-101.60006527718411,-101.68804236268312,-101.4237559120458,high,-104.11567401762231,-102.27658121885537,2.574971526653726,231,False,2,telemetry_01;telemetry_18,0.08797708549900563,0.17630936513830875
train,telemetry_18,UAV_0035,145,86.0,-101.4237559120458,-101.60006527718411,-101.5363507132277,high,-104.11567401762231,-102.27658121885537,3.246044545261397,231,False,2,telemetry_01;telemetry_18,0.17630936513830875,-0.11259480118189913
train,telemetry_18,UAV_0035,146,85.0,-101.5363507132277,-101.4237559120458,-101.39218704282592,high,-104.11567401762231,-102.27658121885537,2.817483458620345,231,False,2,telemetry_01;telemetry_18,-0.11259480118189913,0.14416367040178102
train,telemetry_18,UAV_0035,147,84.0,-101.39218704282592,-101.5363507132277,-101.54580422948756,high,-104.11567401762231,-102.27658121885537,3.366202747548598,231,False,2,telemetry_01;telemetry_18,0.14416367040178102,-0.15361718666163426
train,telemetry_18,UAV_0035,148,83.0,-101.54580422948756,-101.39218704282592,-101.444213046054,high,-104.11567401762231,-102.27658121885537,2.7815012537727477,231,False,2,telemetry_01;telemetry_18,-0.15361718666163426,0.10159118343355544
train,telemetry_18,UAV_0035,149,82.0,-101.444213046054,-101.54580422948756,-101.4222060550588,high,-104.11567401762231,-102.27658121885537,3.1681801013609094,231,False,2,telemetry_01;telemetry_18,0.10159118343355544,0.022006990995208753
train,telemetry_18,UAV_0035,150,81.0,-101.4222060550588,-101.444213046054,-101.53055210063472,high,-104.11567401762231,-102.27658121885537,3.251943648839181,231,False,2,telemetry_01;telemetry_18,0.022006990995208753,-0.10834604557592797
train,telemetry_18,UAV_0035,151,80.0,-101.53055210063472,-101.4222060550588,-101.48076359751326,high,-104.11567401762231,-102.27658121885537,2.8395542797219746,231,False,2,telemetry_01;telemetry_18,-0.10834604557592797,0.04978850312146221
train,telemetry_18,UAV_0035,152,79.0,-101.48076359751326,-101.53055210063472,-101.47513501543229,high,-104.11567401762231,-102.27658121885537,3.029060498268373,231,False,2,telemetry_01;telemetry_18,0.04978850312146221,0.005628582080973388
train,telemetry_18,UAV_0035,153,78.0,-101.47513501543229,-101.48076359751326,-101.44728670358876,high,-104.11567401762231,-102.27658121885537,3.050484145075772,231,False,2,telemetry_01;telemetry_18,0.005628582080973388,0.02784831184352754
train,telemetry_18,UAV_0035,154,77.0,-101.44728670358876,-101.47513501543229,-101.4672100484568,high,-104.11567401762231,-102.27658121885537,3.156481070861895,231,False,2,telemetry_01;telemetry_18,0.02784831184352754,-0.019923344868047366
train,telemetry_18,UAV_0035,155,76.0,-101.4672100484568,-101.44728670358876,-101.59333328431184,high,-104.11567401762231,-102.27658121885537,3.0806483482446145,231,False,2,telemetry_01;telemetry_18,-0.019923344868047366,-0.12612323585503304
train,telemetry_18,UAV_0035,156,75.0,-101.59333328431184,-101.4672100484568,-101.39364230597518,high,-104.11567401762231,-102.27658121885537,2.60059500260748,231,False,2,telemetry_01;telemetry_18,-0.12612323585503304,0.19969097833666183
train,telemetry_18,UAV_0035,157,74.0,-101.39364230597518,-101.59333328431184,-101.51340332946404,high,-104.11567401762231,-102.27658121885537,3.3606636893501185,231,False,2,telemetry_01;telemetry_18,0.19969097833666183,-0.11976102348886286
train,telemetry_18,UAV_0035,158,73.0,-101.51340332946404,-101.39364230597518,-101.43120965435466,high,-104.11567401762231,-102.27658121885537,2.90482635205854,231,False,2,telemetry_01;telemetry_18,-0.11976102348886286,0.08219367510938014
train,telemetry_18,UAV_0035,159,72.0,-101.43120965435466,-101.51340332946404,-101.44580729061308,high,-104.11567401762231,-102.27658121885537,3.217673928946134,231,False,2,telemetry_01;telemetry_18,0.08219367510938014,-0.014597636258415037
train,telemetry_18,UAV_0035,160,71.0,-101.44580729061308,-101.43120965435466,-101.39897650281672,high,-104.11567401762231,-102.27658121885537,3.162112048720505,231,False,2,telemetry_01;telemetry_18,-0.014597636258415037,0.046830787796352524
train,telemetry_18,UAV_0035,161,70.0,-101.39897650281672,-101.44580729061308,-101.41136867375108,high,-104.11567401762231,-102.27658121885537,3.340360538842514,231,False,2,telemetry_01;telemetry_18,0.046830787796352524,-0.012392170934361957
train,telemetry_18,UAV_0035,162,69.0,-101.41136867375108,-101.39897650281672,-101.20786714310844,high,-104.11567401762231,-102.27658121885537,3.293193154685122,231,False,2,telemetry_01;telemetry_18,-0.012392170934361957,0.2035015306426402
train,telemetry_18,UAV_0035,163,68.0,-101.20786714310844,-101.41136867375108,-101.57883368085156,high,-104.11567401762231,-102.27658121885537,4.067765658831501,231,False,2,telemetry_01;telemetry_18,0.2035015306426402,-0.37096653774311505
train,telemetry_18,UAV_0035,164,67.0,-101.57883368085156,-101.20786714310844,-101.44373830219637,high,-104.11567401762231,-102.27658121885537,2.655783747998691,231,False,2,telemetry_01;telemetry_18,-0.37096653774311505,0.13509537865519405
train,telemetry_18,UAV_0035,165,66.0,-101.44373830219637,-101.57883368085156,-101.43900138527304,high,-104.11567401762231,-102.27658121885537,3.169987083045406,231,False,2,telemetry_01;telemetry_18,0.13509537865519405,0.004736916923320678
train,telemetry_18,UAV_0035,166,65.0,-101.43900138527304,-101.44373830219637,-101.27825690155458,high,-104.11567401762231,-102.27658121885537,3.1880168521171335,231,False,2,telemetry_01;telemetry_18,0.004736916923320678,0.16074448371846017
train,telemetry_18,UAV_0035,167,64.0,-101.27825690155458,-101.43900138527304,-101.49595086010044,high,-104.11567401762231,-102.27658121885537,3.799846438304216,231,False,2,telemetry_01;telemetry_18,0.16074448371846017,-0.21769395854585127
train,telemetry_18,UAV_0035,168,63.0,-101.49595086010044,-101.27825690155458,-101.39273476605037,high,-104.11567401762231,-102.27658121885537,2.9712543678863113,231,False,2,telemetry_01;telemetry_18,-0.21769395854585127,0.10321609405006882
train,telemetry_18,UAV_0035,169,62.0,-101.39273476605037,-101.49595086010044,-101.39036391562568,high,-104.11567401762231,-102.27658121885537,3.364117990012887,231,False,2,telemetry_01;telemetry_18,0.10321609405006882,0.002370850424682658
train,telemetry_18,UAV_0035,170,61.0,-101.39036391562568,-101.39273476605037,-101.46048126607305,high,-104.11567401762231,-102.27658121885537,3.3731419788969204,231,False,2,telemetry_01;telemetry_18,0.002370850424682658,-0.07011735044736156
